Station Name,model and version,XL2 S/N
LakeHodges_SDGCRK,Sutron XLink 500 Version 8.28 Build  8:19:24 10/11/2019 revision 3127,1911367
Label,Meas Type,Slope,Offset,Equation
PT Level,SDI-12,1.000000,-7.750000,Off
Flow_cfs,Meta,1.000000,0.000000,Off
Curr_pacing,Meta,1.000000,0.000000,Off
FlowVolume,Meta,1.000000,0.000000,Off
Aliquot_Num,Meta,1.000000,0.000000,Off
04/01/2020,03:05:00,Curr_pacing,5000.00,,G
04/01/2020,03:05:00,FlowVolume,0.00,,G
04/01/2020,03:10:00,PT Level,2.74,in,G
04/01/2020,03:10:00,Aliquot_Num,0,ali,G
04/01/2020,03:10:00,Flow_cfs,1.78,,G
04/01/2020,03:10:00,Curr_pacing,5000.00,,G
04/01/2020,03:10:00,FlowVolume,0.00,,G
04/01/2020,03:15:00,PT Level,2.75,in,G
04/01/2020,03:15:00,Aliquot_Num,0,ali,G
04/01/2020,03:15:00,Flow_cfs,1.79,,G
04/01/2020,03:15:00,Curr_pacing,5000.00,,G
04/01/2020,03:15:00,FlowVolume,0.00,,G
04/01/2020,03:20:00,PT Level,2.74,in,G
04/01/2020,03:20:00,Aliquot_Num,0,ali,G
04/01/2020,03:20:00,Flow_cfs,1.78,,G
04/01/2020,03:20:00,Curr_pacing,5000.00,,G
04/01/2020,03:20:00,FlowVolume,0.00,,G
04/01/2020,03:25:00,PT Level,2.73,in,G
04/01/2020,03:25:00,Aliquot_Num,0,ali,G
04/01/2020,03:25:00,Flow_cfs,1.77,,G
04/01/2020,03:25:00,Curr_pacing,5000.00,,G
04/01/2020,03:25:00,FlowVolume,0.00,,G
04/01/2020,03:30:00,PT Level,2.74,in,G
04/01/2020,03:30:00,Aliquot_Num,0,ali,G
04/01/2020,03:30:00,Flow_cfs,1.78,,G
04/01/2020,03:30:00,Curr_pacing,5000.00,,G
04/01/2020,03:30:00,FlowVolume,0.00,,G
04/01/2020,03:35:00,PT Level,2.74,in,G
04/01/2020,03:35:00,Aliquot_Num,0,ali,G
04/01/2020,03:35:00,Flow_cfs,1.78,,G
04/01/2020,03:35:00,Curr_pacing,5000.00,,G
04/01/2020,03:35:00,FlowVolume,0.00,,G
04/01/2020,03:40:00,PT Level,2.74,in,G
04/01/2020,03:40:00,Aliquot_Num,0,ali,G
04/01/2020,03:40:00,Flow_cfs,1.78,,G
04/01/2020,03:40:00,Curr_pacing,5000.00,,G
04/01/2020,03:40:00,FlowVolume,0.00,,G
04/01/2020,03:45:00,PT Level,2.74,in,G
04/01/2020,03:45:00,Flow_cfs,1.78,,G
04/01/2020,03:45:00,Aliquot_Num,0,ali,G
04/01/2020,03:45:00,Curr_pacing,5000.00,,G
04/01/2020,03:45:00,FlowVolume,0.00,,G
04/01/2020,03:50:00,PT Level,2.73,in,G
04/01/2020,03:50:00,Aliquot_Num,0,ali,G
04/01/2020,03:50:00,Flow_cfs,1.77,,G
04/01/2020,03:50:00,Curr_pacing,5000.00,,G
04/01/2020,03:50:00,FlowVolume,0.00,,G
04/01/2020,03:55:00,PT Level,2.74,in,G
04/01/2020,03:55:00,Aliquot_Num,0,ali,G
04/01/2020,03:55:00,Flow_cfs,1.78,,G
04/01/2020,03:55:00,Curr_pacing,5000.00,,G
04/01/2020,03:55:00,FlowVolume,0.00,,G
04/01/2020,04:00:00,PT Level,2.74,in,G
04/01/2020,04:00:00,Aliquot_Num,0,ali,G
04/01/2020,04:00:00,Flow_cfs,1.78,,G
04/01/2020,04:00:00,Curr_pacing,5000.00,,G
04/01/2020,04:00:00,FlowVolume,0.00,,G
04/01/2020,04:05:00,PT Level,2.72,in,G
04/01/2020,04:05:00,Flow_cfs,1.76,,G
04/01/2020,04:05:00,Aliquot_Num,0,ali,G
04/01/2020,04:05:00,Curr_pacing,5000.00,,G
04/01/2020,04:05:00,FlowVolume,0.00,,G
04/01/2020,04:10:00,PT Level,2.73,in,G
04/01/2020,04:10:00,Aliquot_Num,0,ali,G
04/01/2020,04:10:00,Flow_cfs,1.77,,G
04/01/2020,04:10:00,Curr_pacing,5000.00,,G
04/01/2020,04:10:00,FlowVolume,0.00,,G
04/01/2020,04:15:00,PT Level,2.73,in,G
04/01/2020,04:15:00,Aliquot_Num,0,ali,G
04/01/2020,04:15:00,Flow_cfs,1.77,,G
04/01/2020,04:15:00,Curr_pacing,5000.00,,G
04/01/2020,04:15:00,FlowVolume,0.00,,G
04/01/2020,04:20:00,PT Level,2.74,in,G
04/01/2020,04:20:00,Aliquot_Num,0,ali,G
04/01/2020,04:20:00,Flow_cfs,1.78,,G
04/01/2020,04:20:00,Curr_pacing,5000.00,,G
04/01/2020,04:20:00,FlowVolume,0.00,,G
04/01/2020,04:25:00,PT Level,2.74,in,G
04/01/2020,04:25:00,Flow_cfs,1.78,,G
04/01/2020,04:25:00,Aliquot_Num,0,ali,G
04/01/2020,04:25:00,Curr_pacing,5000.00,,G
04/01/2020,04:25:00,FlowVolume,0.00,,G
04/01/2020,04:30:00,PT Level,2.74,in,G
04/01/2020,04:30:00,Aliquot_Num,0,ali,G
04/01/2020,04:30:00,Flow_cfs,1.78,,G
04/01/2020,04:30:00,Curr_pacing,5000.00,,G
04/01/2020,04:30:00,FlowVolume,0.00,,G
04/01/2020,04:35:00,PT Level,2.72,in,G
04/01/2020,04:35:00,Aliquot_Num,0,ali,G
04/01/2020,04:35:00,Flow_cfs,1.76,,G
04/01/2020,04:35:00,Curr_pacing,5000.00,,G
04/01/2020,04:35:00,FlowVolume,0.00,,G
04/01/2020,04:40:00,PT Level,2.73,in,G
04/01/2020,04:40:00,Aliquot_Num,0,ali,G
04/01/2020,04:40:00,Flow_cfs,1.77,,G
04/01/2020,04:40:00,Curr_pacing,5000.00,,G
04/01/2020,04:40:00,FlowVolume,0.00,,G
04/01/2020,04:45:00,PT Level,2.74,in,G
04/01/2020,04:45:00,Flow_cfs,1.78,,G
04/01/2020,04:45:00,Aliquot_Num,0,ali,G
04/01/2020,04:45:00,Curr_pacing,5000.00,,G
04/01/2020,04:45:00,FlowVolume,0.00,,G
04/01/2020,04:50:00,PT Level,2.74,in,G
04/01/2020,04:50:00,Aliquot_Num,0,ali,G
04/01/2020,04:50:00,Flow_cfs,1.78,,G
04/01/2020,04:50:00,Curr_pacing,5000.00,,G
04/01/2020,04:50:00,FlowVolume,0.00,,G
04/01/2020,04:55:00,PT Level,2.75,in,G
04/01/2020,04:55:00,Aliquot_Num,0,ali,G
04/01/2020,04:55:00,Flow_cfs,1.79,,G
04/01/2020,04:55:00,Curr_pacing,5000.00,,G
04/01/2020,04:55:00,FlowVolume,0.00,,G
04/01/2020,05:00:00,PT Level,2.74,in,G
04/01/2020,05:00:00,Aliquot_Num,0,ali,G
04/01/2020,05:00:00,Flow_cfs,1.78,,G
04/01/2020,05:00:00,Curr_pacing,5000.00,,G
04/01/2020,05:00:00,FlowVolume,0.00,,G
04/01/2020,05:05:00,PT Level,2.73,in,G
04/01/2020,05:05:00,Flow_cfs,1.77,,G
04/01/2020,05:05:00,Aliquot_Num,0,ali,G
04/01/2020,05:05:00,Curr_pacing,5000.00,,G
04/01/2020,05:05:00,FlowVolume,0.00,,G
04/01/2020,05:10:00,PT Level,2.73,in,G
04/01/2020,05:10:00,Aliquot_Num,0,ali,G
04/01/2020,05:10:00,Flow_cfs,1.77,,G
04/01/2020,05:10:00,Curr_pacing,5000.00,,G
04/01/2020,05:10:00,FlowVolume,0.00,,G
04/01/2020,05:15:00,PT Level,2.73,in,G
04/01/2020,05:15:00,Aliquot_Num,0,ali,G
04/01/2020,05:15:00,Flow_cfs,1.77,,G
04/01/2020,05:15:00,Curr_pacing,5000.00,,G
04/01/2020,05:15:00,FlowVolume,0.00,,G
04/01/2020,05:20:00,PT Level,2.72,in,G
04/01/2020,05:20:00,Aliquot_Num,0,ali,G
04/01/2020,05:20:00,Flow_cfs,1.76,,G
04/01/2020,05:20:00,Curr_pacing,5000.00,,G
04/01/2020,05:20:00,FlowVolume,0.00,,G
04/01/2020,05:25:00,PT Level,2.73,in,G
04/01/2020,05:25:00,Flow_cfs,1.77,,G
04/01/2020,05:25:00,Aliquot_Num,0,ali,G
04/01/2020,05:25:00,Curr_pacing,5000.00,,G
04/01/2020,05:25:00,FlowVolume,0.00,,G
04/01/2020,05:30:00,PT Level,2.72,in,G
04/01/2020,05:30:00,Aliquot_Num,0,ali,G
04/01/2020,05:30:00,Flow_cfs,1.76,,G
04/01/2020,05:30:00,Curr_pacing,5000.00,,G
04/01/2020,05:30:00,FlowVolume,0.00,,G
04/01/2020,05:35:00,PT Level,2.73,in,G
04/01/2020,05:35:00,Aliquot_Num,0,ali,G
04/01/2020,05:35:00,Flow_cfs,1.77,,G
04/01/2020,05:35:00,Curr_pacing,5000.00,,G
04/01/2020,05:35:00,FlowVolume,0.00,,G
04/01/2020,05:40:00,PT Level,2.73,in,G
04/01/2020,05:40:00,Aliquot_Num,0,ali,G
04/01/2020,05:40:00,Flow_cfs,1.77,,G
04/01/2020,05:40:00,Curr_pacing,5000.00,,G
04/01/2020,05:40:00,FlowVolume,0.00,,G
04/01/2020,05:45:00,PT Level,2.73,in,G
04/01/2020,05:45:00,Flow_cfs,1.77,,G
04/01/2020,05:45:00,Aliquot_Num,0,ali,G
04/01/2020,05:45:00,Curr_pacing,5000.00,,G
04/01/2020,05:45:00,FlowVolume,0.00,,G
04/01/2020,05:50:00,PT Level,2.73,in,G
04/01/2020,05:50:00,Aliquot_Num,0,ali,G
04/01/2020,05:50:00,Flow_cfs,1.77,,G
04/01/2020,05:50:00,Curr_pacing,5000.00,,G
04/01/2020,05:50:00,FlowVolume,0.00,,G
04/01/2020,05:55:00,PT Level,2.73,in,G
04/01/2020,05:55:00,Aliquot_Num,0,ali,G
04/01/2020,05:55:00,Flow_cfs,1.77,,G
04/01/2020,05:55:00,Curr_pacing,5000.00,,G
04/01/2020,05:55:00,FlowVolume,0.00,,G
04/01/2020,06:00:00,PT Level,2.73,in,G
04/01/2020,06:00:00,Aliquot_Num,0,ali,G
04/01/2020,06:00:00,Flow_cfs,1.77,,G
04/01/2020,06:00:00,Curr_pacing,5000.00,,G
04/01/2020,06:00:00,FlowVolume,0.00,,G
04/01/2020,06:05:00,PT Level,2.72,in,G
04/01/2020,06:05:00,Aliquot_Num,0,ali,G
04/01/2020,06:05:00,Flow_cfs,1.76,,G
04/01/2020,06:05:00,Curr_pacing,5000.00,,G
04/01/2020,06:05:00,FlowVolume,0.00,,G
04/01/2020,06:10:00,PT Level,2.72,in,G
04/01/2020,06:10:00,Aliquot_Num,0,ali,G
04/01/2020,06:10:00,Flow_cfs,1.76,,G
04/01/2020,06:10:00,Curr_pacing,5000.00,,G
04/01/2020,06:10:00,FlowVolume,0.00,,G
04/01/2020,06:15:00,PT Level,2.72,in,G
04/01/2020,06:15:00,Aliquot_Num,0,ali,G
04/01/2020,06:15:00,Flow_cfs,1.76,,G
04/01/2020,06:15:00,Curr_pacing,5000.00,,G
04/01/2020,06:15:00,FlowVolume,0.00,,G
04/01/2020,06:20:00,PT Level,2.72,in,G
04/01/2020,06:20:00,Aliquot_Num,0,ali,G
04/01/2020,06:20:00,Flow_cfs,1.76,,G
04/01/2020,06:20:00,Curr_pacing,5000.00,,G
04/01/2020,06:20:00,FlowVolume,0.00,,G
04/01/2020,06:25:00,PT Level,2.72,in,G
04/01/2020,06:25:00,Aliquot_Num,0,ali,G
04/01/2020,06:25:00,Flow_cfs,1.76,,G
04/01/2020,06:25:00,Curr_pacing,5000.00,,G
04/01/2020,06:25:00,FlowVolume,0.00,,G
04/01/2020,06:30:00,PT Level,2.72,in,G
04/01/2020,06:30:00,Aliquot_Num,0,ali,G
04/01/2020,06:30:00,Flow_cfs,1.76,,G
04/01/2020,06:30:00,Curr_pacing,5000.00,,G
04/01/2020,06:30:00,FlowVolume,0.00,,G
04/01/2020,06:35:00,PT Level,2.72,in,G
04/01/2020,06:35:00,Aliquot_Num,0,ali,G
04/01/2020,06:35:00,Flow_cfs,1.76,,G
04/01/2020,06:35:00,Curr_pacing,5000.00,,G
04/01/2020,06:35:00,FlowVolume,0.00,,G
04/01/2020,06:40:00,PT Level,2.73,in,G
04/01/2020,06:40:00,Aliquot_Num,0,ali,G
04/01/2020,06:40:00,Flow_cfs,1.77,,G
04/01/2020,06:40:00,Curr_pacing,5000.00,,G
04/01/2020,06:40:00,FlowVolume,0.00,,G
04/01/2020,06:45:00,PT Level,2.72,in,G
04/01/2020,06:45:00,Aliquot_Num,0,ali,G
04/01/2020,06:45:00,Flow_cfs,1.76,,G
04/01/2020,06:45:00,Curr_pacing,5000.00,,G
04/01/2020,06:45:00,FlowVolume,0.00,,G
04/01/2020,06:50:00,PT Level,2.71,in,G
04/01/2020,06:50:00,Aliquot_Num,0,ali,G
04/01/2020,06:50:00,Flow_cfs,1.74,,G
04/01/2020,06:50:00,Curr_pacing,5000.00,,G
04/01/2020,06:50:00,FlowVolume,0.00,,G
04/01/2020,06:55:00,PT Level,2.70,in,G
04/01/2020,06:55:00,Aliquot_Num,0,ali,G
04/01/2020,06:55:00,Flow_cfs,1.73,,G
04/01/2020,06:55:00,Curr_pacing,5000.00,,G
04/01/2020,06:55:00,FlowVolume,0.00,,G
04/01/2020,07:00:00,PT Level,2.72,in,G
04/01/2020,07:00:00,Aliquot_Num,0,ali,G
04/01/2020,07:00:00,Flow_cfs,1.76,,G
04/01/2020,07:00:00,Curr_pacing,5000.00,,G
04/01/2020,07:00:00,FlowVolume,0.00,,G
04/01/2020,07:05:00,PT Level,2.70,in,G
04/01/2020,07:05:00,Aliquot_Num,0,ali,G
04/01/2020,07:05:00,Flow_cfs,1.73,,G
04/01/2020,07:05:00,Curr_pacing,5000.00,,G
04/01/2020,07:05:00,FlowVolume,0.00,,G
04/01/2020,07:10:00,PT Level,2.70,in,G
04/01/2020,07:10:00,Aliquot_Num,0,ali,G
04/01/2020,07:10:00,Flow_cfs,1.73,,G
04/01/2020,07:10:00,Curr_pacing,5000.00,,G
04/01/2020,07:10:00,FlowVolume,0.00,,G
04/01/2020,07:15:00,PT Level,2.70,in,G
04/01/2020,07:15:00,Aliquot_Num,0,ali,G
04/01/2020,07:15:00,Flow_cfs,1.73,,G
04/01/2020,07:15:00,Curr_pacing,5000.00,,G
04/01/2020,07:15:00,FlowVolume,0.00,,G
04/01/2020,07:20:00,PT Level,2.70,in,G
04/01/2020,07:20:00,Aliquot_Num,0,ali,G
04/01/2020,07:20:00,Flow_cfs,1.73,,G
04/01/2020,07:20:00,Curr_pacing,5000.00,,G
04/01/2020,07:20:00,FlowVolume,0.00,,G
04/01/2020,07:25:00,PT Level,2.70,in,G
04/01/2020,07:25:00,Aliquot_Num,0,ali,G
04/01/2020,07:25:00,Flow_cfs,1.73,,G
04/01/2020,07:25:00,Curr_pacing,5000.00,,G
04/01/2020,07:25:00,FlowVolume,0.00,,G
04/01/2020,07:30:00,PT Level,2.70,in,G
04/01/2020,07:30:00,Aliquot_Num,0,ali,G
04/01/2020,07:30:00,Flow_cfs,1.73,,G
04/01/2020,07:30:00,Curr_pacing,5000.00,,G
04/01/2020,07:30:00,FlowVolume,0.00,,G
04/01/2020,07:35:00,PT Level,2.69,in,G
04/01/2020,07:35:00,Aliquot_Num,0,ali,G
04/01/2020,07:35:00,Flow_cfs,1.72,,G
04/01/2020,07:35:00,Curr_pacing,5000.00,,G
04/01/2020,07:35:00,FlowVolume,0.00,,G
04/01/2020,07:40:00,PT Level,2.72,in,G
04/01/2020,07:40:00,Aliquot_Num,0,ali,G
04/01/2020,07:40:00,Flow_cfs,1.76,,G
04/01/2020,07:40:00,Curr_pacing,5000.00,,G
04/01/2020,07:40:00,FlowVolume,0.00,,G
04/01/2020,07:45:00,PT Level,2.70,in,G
04/01/2020,07:45:00,Aliquot_Num,0,ali,G
04/01/2020,07:45:00,Flow_cfs,1.73,,G
04/01/2020,07:45:00,Curr_pacing,5000.00,,G
04/01/2020,07:45:00,FlowVolume,0.00,,G
04/01/2020,07:50:00,PT Level,2.70,in,G
04/01/2020,07:50:00,Aliquot_Num,0,ali,G
04/01/2020,07:50:00,Flow_cfs,1.73,,G
04/01/2020,07:50:00,Curr_pacing,5000.00,,G
04/01/2020,07:50:00,FlowVolume,0.00,,G
04/01/2020,07:55:00,PT Level,2.69,in,G
04/01/2020,07:55:00,Aliquot_Num,0,ali,G
04/01/2020,07:55:00,Flow_cfs,1.72,,G
04/01/2020,07:55:00,Curr_pacing,5000.00,,G
04/01/2020,07:55:00,FlowVolume,0.00,,G
04/01/2020,08:00:00,PT Level,2.70,in,G
04/01/2020,08:00:00,Aliquot_Num,0,ali,G
04/01/2020,08:00:00,Flow_cfs,1.73,,G
04/01/2020,08:00:00,Curr_pacing,5000.00,,G
04/01/2020,08:00:00,FlowVolume,0.00,,G
04/01/2020,08:05:00,PT Level,2.68,in,G
04/01/2020,08:05:00,Aliquot_Num,0,ali,G
04/01/2020,08:05:00,Flow_cfs,1.71,,G
04/01/2020,08:05:00,Curr_pacing,5000.00,,G
04/01/2020,08:05:00,FlowVolume,0.00,,G
04/01/2020,08:10:00,PT Level,2.69,in,G
04/01/2020,08:10:00,Aliquot_Num,0,ali,G
04/01/2020,08:10:00,Flow_cfs,1.72,,G
04/01/2020,08:10:00,Curr_pacing,5000.00,,G
04/01/2020,08:10:00,FlowVolume,0.00,,G
04/01/2020,08:15:00,PT Level,2.68,in,G
04/01/2020,08:15:00,Aliquot_Num,0,ali,G
04/01/2020,08:15:00,Flow_cfs,1.71,,G
04/01/2020,08:15:00,Curr_pacing,5000.00,,G
04/01/2020,08:15:00,FlowVolume,0.00,,G
04/01/2020,08:20:00,PT Level,2.68,in,G
04/01/2020,08:20:00,Aliquot_Num,0,ali,G
04/01/2020,08:20:00,Flow_cfs,1.71,,G
04/01/2020,08:20:00,Curr_pacing,5000.00,,G
04/01/2020,08:20:00,FlowVolume,0.00,,G
04/01/2020,08:25:00,PT Level,2.69,in,G
04/01/2020,08:25:00,Aliquot_Num,0,ali,G
04/01/2020,08:25:00,Flow_cfs,1.72,,G
04/01/2020,08:25:00,Curr_pacing,5000.00,,G
04/01/2020,08:25:00,FlowVolume,0.00,,G
04/01/2020,08:30:00,PT Level,2.68,in,G
04/01/2020,08:30:00,Aliquot_Num,0,ali,G
04/01/2020,08:30:00,Flow_cfs,1.71,,G
04/01/2020,08:30:00,Curr_pacing,5000.00,,G
04/01/2020,08:30:00,FlowVolume,0.00,,G
04/01/2020,08:35:00,PT Level,2.67,in,G
04/01/2020,08:35:00,Aliquot_Num,0,ali,G
04/01/2020,08:35:00,Flow_cfs,1.69,,G
04/01/2020,08:35:00,Curr_pacing,5000.00,,G
04/01/2020,08:35:00,FlowVolume,0.00,,G
04/01/2020,08:40:00,PT Level,2.67,in,G
04/01/2020,08:40:00,Aliquot_Num,0,ali,G
04/01/2020,08:40:00,Flow_cfs,1.69,,G
04/01/2020,08:40:00,Curr_pacing,5000.00,,G
04/01/2020,08:40:00,FlowVolume,0.00,,G
04/01/2020,08:45:00,PT Level,2.67,in,G
04/01/2020,08:45:00,Aliquot_Num,0,ali,G
04/01/2020,08:45:00,Flow_cfs,1.69,,G
04/01/2020,08:45:00,Curr_pacing,5000.00,,G
04/01/2020,08:45:00,FlowVolume,0.00,,G
04/01/2020,08:50:00,PT Level,2.65,in,G
04/01/2020,08:50:00,Aliquot_Num,0,ali,G
04/01/2020,08:50:00,Flow_cfs,1.67,,G
04/01/2020,08:50:00,Curr_pacing,5000.00,,G
04/01/2020,08:50:00,FlowVolume,0.00,,G
04/01/2020,08:55:00,PT Level,2.67,in,G
04/01/2020,08:55:00,Aliquot_Num,0,ali,G
04/01/2020,08:55:00,Flow_cfs,1.69,,G
04/01/2020,08:55:00,Curr_pacing,5000.00,,G
04/01/2020,08:55:00,FlowVolume,0.00,,G
04/01/2020,09:00:00,PT Level,2.68,in,G
04/01/2020,09:00:00,Aliquot_Num,0,ali,G
04/01/2020,09:00:00,Flow_cfs,1.71,,G
04/01/2020,09:00:00,Curr_pacing,5000.00,,G
04/01/2020,09:00:00,FlowVolume,0.00,,G
04/01/2020,09:05:00,PT Level,2.67,in,G
04/01/2020,09:05:00,Aliquot_Num,0,ali,G
04/01/2020,09:05:00,Flow_cfs,1.69,,G
04/01/2020,09:05:00,Curr_pacing,5000.00,,G
04/01/2020,09:05:00,FlowVolume,0.00,,G
04/01/2020,09:10:00,PT Level,2.67,in,G
04/01/2020,09:10:00,Flow_cfs,1.69,,G
04/01/2020,09:10:00,Aliquot_Num,0,ali,G
04/01/2020,09:10:00,Curr_pacing,5000.00,,G
04/01/2020,09:10:00,FlowVolume,0.00,,G
04/01/2020,09:15:00,PT Level,2.66,in,G
04/01/2020,09:15:00,Aliquot_Num,0,ali,G
04/01/2020,09:15:00,Flow_cfs,1.68,,G
04/01/2020,09:15:00,Curr_pacing,5000.00,,G
04/01/2020,09:15:00,FlowVolume,0.00,,G
04/01/2020,09:20:00,PT Level,2.66,in,G
04/01/2020,09:20:00,Aliquot_Num,0,ali,G
04/01/2020,09:20:00,Flow_cfs,1.68,,G
04/01/2020,09:20:00,Curr_pacing,5000.00,,G
04/01/2020,09:20:00,FlowVolume,0.00,,G
04/01/2020,09:25:00,PT Level,2.66,in,G
04/01/2020,09:25:00,Aliquot_Num,0,ali,G
04/01/2020,09:25:00,Flow_cfs,1.68,,G
04/01/2020,09:25:00,Curr_pacing,5000.00,,G
04/01/2020,09:25:00,FlowVolume,0.00,,G
04/01/2020,09:30:00,PT Level,2.66,in,G
04/01/2020,09:30:00,Flow_cfs,1.68,,G
04/01/2020,09:30:00,Aliquot_Num,0,ali,G
04/01/2020,09:30:00,Curr_pacing,5000.00,,G
04/01/2020,09:30:00,FlowVolume,0.00,,G
04/01/2020,09:35:00,PT Level,2.64,in,G
04/01/2020,09:35:00,Aliquot_Num,0,ali,G
04/01/2020,09:35:00,Flow_cfs,1.65,,G
04/01/2020,09:35:00,Curr_pacing,5000.00,,G
04/01/2020,09:35:00,FlowVolume,0.00,,G
04/01/2020,09:40:00,PT Level,2.66,in,G
04/01/2020,09:40:00,Aliquot_Num,0,ali,G
04/01/2020,09:40:00,Flow_cfs,1.68,,G
04/01/2020,09:40:00,Curr_pacing,5000.00,,G
04/01/2020,09:40:00,FlowVolume,0.00,,G
04/01/2020,09:45:00,PT Level,2.66,in,G
04/01/2020,09:45:00,Aliquot_Num,0,ali,G
04/01/2020,09:45:00,Flow_cfs,1.68,,G
04/01/2020,09:45:00,Curr_pacing,5000.00,,G
04/01/2020,09:45:00,FlowVolume,0.00,,G
04/01/2020,09:50:00,PT Level,2.65,in,G
04/01/2020,09:50:00,Flow_cfs,1.67,,G
04/01/2020,09:50:00,Aliquot_Num,0,ali,G
04/01/2020,09:50:00,Curr_pacing,5000.00,,G
04/01/2020,09:50:00,FlowVolume,0.00,,G
04/01/2020,09:55:00,PT Level,2.66,in,G
04/01/2020,09:55:00,Aliquot_Num,0,ali,G
04/01/2020,09:55:00,Flow_cfs,1.68,,G
04/01/2020,09:55:00,Curr_pacing,5000.00,,G
04/01/2020,09:55:00,FlowVolume,0.00,,G
04/01/2020,10:00:00,PT Level,2.67,in,G
04/01/2020,10:00:00,Aliquot_Num,0,ali,G
04/01/2020,10:00:00,Flow_cfs,1.69,,G
04/01/2020,10:00:00,Curr_pacing,5000.00,,G
04/01/2020,10:00:00,FlowVolume,0.00,,G
04/01/2020,10:05:00,PT Level,2.66,in,G
04/01/2020,10:05:00,Aliquot_Num,0,ali,G
04/01/2020,10:05:00,Flow_cfs,1.68,,G
04/01/2020,10:05:00,Curr_pacing,5000.00,,G
04/01/2020,10:05:00,FlowVolume,0.00,,G
04/01/2020,10:10:00,PT Level,2.66,in,G
04/01/2020,10:10:00,Flow_cfs,1.68,,G
04/01/2020,10:10:00,Aliquot_Num,0,ali,G
04/01/2020,10:10:00,Curr_pacing,5000.00,,G
04/01/2020,10:10:00,FlowVolume,0.00,,G
04/01/2020,10:15:00,PT Level,2.66,in,G
04/01/2020,10:15:00,Aliquot_Num,0,ali,G
04/01/2020,10:15:00,Flow_cfs,1.68,,G
04/01/2020,10:15:00,Curr_pacing,5000.00,,G
04/01/2020,10:15:00,FlowVolume,0.00,,G
04/01/2020,10:20:00,PT Level,2.66,in,G
04/01/2020,10:20:00,Aliquot_Num,0,ali,G
04/01/2020,10:20:00,Flow_cfs,1.68,,G
04/01/2020,10:20:00,Curr_pacing,5000.00,,G
04/01/2020,10:20:00,FlowVolume,0.00,,G
04/01/2020,10:25:00,PT Level,2.65,in,G
04/01/2020,10:25:00,Aliquot_Num,0,ali,G
04/01/2020,10:25:00,Flow_cfs,1.67,,G
04/01/2020,10:25:00,Curr_pacing,5000.00,,G
04/01/2020,10:25:00,FlowVolume,0.00,,G
04/01/2020,10:30:00,PT Level,2.64,in,G
04/01/2020,10:30:00,Flow_cfs,1.65,,G
04/01/2020,10:30:00,Aliquot_Num,0,ali,G
04/01/2020,10:30:00,Curr_pacing,5000.00,,G
04/01/2020,10:30:00,FlowVolume,0.00,,G
04/01/2020,10:35:00,PT Level,2.64,in,G
04/01/2020,10:35:00,Aliquot_Num,0,ali,G
04/01/2020,10:35:00,Flow_cfs,1.65,,G
04/01/2020,10:35:00,Curr_pacing,5000.00,,G
04/01/2020,10:35:00,FlowVolume,0.00,,G
04/01/2020,10:40:00,PT Level,2.67,in,G
04/01/2020,10:40:00,Aliquot_Num,0,ali,G
04/01/2020,10:40:00,Flow_cfs,1.69,,G
04/01/2020,10:40:00,Curr_pacing,5000.00,,G
04/01/2020,10:40:00,FlowVolume,0.00,,G
04/01/2020,10:45:00,PT Level,2.65,in,G
04/01/2020,10:45:00,Aliquot_Num,0,ali,G
04/01/2020,10:45:00,Flow_cfs,1.67,,G
04/01/2020,10:45:00,Curr_pacing,5000.00,,G
04/01/2020,10:45:00,FlowVolume,0.00,,G
04/01/2020,10:50:00,PT Level,2.65,in,G
04/01/2020,10:50:00,Flow_cfs,1.67,,G
04/01/2020,10:50:00,Aliquot_Num,0,ali,G
04/01/2020,10:50:00,Curr_pacing,5000.00,,G
04/01/2020,10:50:00,FlowVolume,0.00,,G
04/01/2020,10:55:00,PT Level,2.68,in,G
04/01/2020,10:55:00,Aliquot_Num,0,ali,G
04/01/2020,10:55:00,Flow_cfs,1.71,,G
04/01/2020,10:55:00,Curr_pacing,5000.00,,G
04/01/2020,10:55:00,FlowVolume,0.00,,G
04/01/2020,11:00:00,PT Level,2.67,in,G
04/01/2020,11:00:00,Aliquot_Num,0,ali,G
04/01/2020,11:00:00,Flow_cfs,1.69,,G
04/01/2020,11:00:00,Curr_pacing,5000.00,,G
04/01/2020,11:00:00,FlowVolume,0.00,,G
04/01/2020,11:05:00,PT Level,2.67,in,G
04/01/2020,11:05:00,Aliquot_Num,0,ali,G
04/01/2020,11:05:00,Flow_cfs,1.69,,G
04/01/2020,11:05:00,Curr_pacing,5000.00,,G
04/01/2020,11:05:00,FlowVolume,0.00,,G
04/01/2020,11:10:00,PT Level,2.67,in,G
04/01/2020,11:10:00,Aliquot_Num,0,ali,G
04/01/2020,11:10:00,Flow_cfs,1.69,,G
04/01/2020,11:10:00,Curr_pacing,5000.00,,G
04/01/2020,11:10:00,FlowVolume,0.00,,G
04/01/2020,11:15:00,PT Level,2.67,in,G
04/01/2020,11:15:00,Aliquot_Num,0,ali,G
04/01/2020,11:15:00,Flow_cfs,1.69,,G
04/01/2020,11:15:00,Curr_pacing,5000.00,,G
04/01/2020,11:15:00,FlowVolume,0.00,,G
04/01/2020,11:20:00,PT Level,2.68,in,G
04/01/2020,11:20:00,Aliquot_Num,0,ali,G
04/01/2020,11:20:00,Flow_cfs,1.71,,G
